val_set_id,date,uf,temp_min,q10,q20,q30,q40,q50,q60,q70,q80,q90
1,2023-02-26,AC,0.8550531268119812,0.8237411975860596,0.8361385464668274,0.8439275026321411,0.8499459624290466,0.8550531268119812,0.859941840171814,0.8652362823486328,0.8712607622146606,0.8798279166221619
1,2023-03-05,AC,0.8548569083213806,0.8233984112739563,0.836085855960846,0.8437976241111755,0.8496853709220886,0.8548569083213806,0.8596217632293701,0.8647763729095459,0.871002733707428,0.8799024820327759
1,2023-03-12,AC,0.8538607358932495,0.8217873573303223,0.8349192142486572,0.8426058888435364,0.8486674427986145,0.8538607358932495,0.8589075207710266,0.8643296957015991,0.8705300688743591,0.8793824315071106
1,2023-03-19,AC,0.8522447347640991,0.8190901279449463,0.8325294256210327,0.840480387210846,0.8467315435409546,0.8522447347640991,0.8575306534767151,0.8631001710891724,0.8695142865180969,0.8787170052528381
1,2023-03-26,AC,0.8496431112289429,0.8150821328163147,0.8290785551071167,0.8373541831970215,0.8438946008682251,0.8496431112289429,0.8552530407905579,0.8611948490142822,0.8680410385131836,0.877561092376709
1,2023-04-02,AC,0.8482142686843872,0.8117366433143616,0.8268622756004333,0.8355192542076111,0.8423391580581665,0.8482142686843872,0.8538063168525696,0.8597954511642456,0.8666992783546448,0.8765297532081604
1,2023-04-09,AC,0.8457664847373962,0.8066874146461487,0.8230850100517273,0.8325821161270142,0.8396757245063782,0.8457664847373962,0.851503849029541,0.8573704957962036,0.8646520972251892,0.8747954368591309
1,2023-04-16,AC,0.8420528769493103,0.800321102142334,0.818030595779419,0.828335702419281,0.8357580900192261,0.8420528769493103,0.8480938076972961,0.8543189764022827,0.8618073463439941,0.8726123571395874
1,2023-04-23,AC,0.838555634021759,0.7933052778244019,0.812639594078064,0.8239721059799194,0.8318277597427368,0.838555634021759,0.8448139429092407,0.8513327240943909,0.8592400550842285,0.8705980777740479
1,2023-04-30,AC,0.8347700238227844,0.7849457263946533,0.8068032264709473,0.8191310167312622,0.8275479078292847,0.8347700238227844,0.8413887619972229,0.8485516309738159,0.857136607170105,0.8692214488983154
1,2023-05-07,AC,0.8298563361167908,0.7753841876983643,0.7988418936729431,0.8131332397460938,0.8220537900924683,0.8298563361167908,0.8374698162078857,0.8453022241592407,0.854865550994873,0.8679840564727783
1,2023-05-14,AC,0.8236826658248901,0.7656537294387817,0.790014922618866,0.8057582378387451,0.8156589269638062,0.8236826658248901,0.8319103717803955,0.8403072357177734,0.8507912755012512,0.8646705150604248
1,2023-05-21,AC,0.8159211874008179,0.7518633604049683,0.7771841287612915,0.7941645979881287,0.8062073588371277,0.8159211874008179,0.825004518032074,0.8343049883842468,0.8455645442008972,0.8604249954223633
1,2023-05-28,AC,0.8078774809837341,0.737762987613678,0.7643025517463684,0.7830736637115479,0.7973459362983704,0.8078774809837341,0.8181654214859009,0.8281993269920349,0.8400557637214661,0.8556206226348877
1,2023-06-04,AC,0.7993357181549072,0.7235761880874634,0.7525187134742737,0.7715795040130615,0.7863523960113525,0.7993357181549072,0.8115516304969788,0.8229747414588928,0.8351925015449524,0.8509765267372131
1,2023-06-11,AC,0.7935003042221069,0.7092350721359253,0.7411566972732544,0.7644761800765991,0.780180811882019,0.7935003042221069,0.8063841462135315,0.818574070930481,0.8317093849182129,0.8487428426742554
1,2023-06-18,AC,0.78852379322052,0.700995683670044,0.734952449798584,0.7563059329986572,0.7731769680976868,0.78852379322052,0.8023762702941895,0.815447211265564,0.8291006088256836,0.8470356464385986
1,2023-06-25,AC,0.7848097681999207,0.6910251379013062,0.7245853543281555,0.7490874528884888,0.7678912281990051,0.7848097681999207,0.798711895942688,0.8120118379592896,0.8262873888015747,0.8449731469154358
1,2023-07-02,AC,0.7811923027038574,0.686489462852478,0.718568742275238,0.7457079291343689,0.7638423442840576,0.7811923027038574,0.7960851788520813,0.8102037906646729,0.8252339959144592,0.8450825810432434
1,2023-07-09,AC,0.782410740852356,0.6878776550292969,0.721713125705719,0.7481650114059448,0.7660813331604004,0.782410740852356,0.7972261905670166,0.8116121888160706,0.8265475034713745,0.8464798927307129
1,2023-07-16,AC,0.7856058478355408,0.6940624713897705,0.7279631495475769,0.7508194446563721,0.7684608697891235,0.7856058478355408,0.8006251454353333,0.8145965337753296,0.8281551599502563,0.8471348285675049
1,2023-07-23,AC,0.7917028069496155,0.7030784487724304,0.7351778745651245,0.7578128576278687,0.7755424380302429,0.7917028069496155,0.8059195280075073,0.8191857933998108,0.8325598239898682,0.8507309556007385
1,2023-07-30,AC,0.8029810786247253,0.7175283432006836,0.7486691474914551,0.7704335451126099,0.7873638272285461,0.8029810786247253,0.8158547878265381,0.8273823857307434,0.8392612338066101,0.8567025661468506
1,2023-08-06,AC,0.8153055906295776,0.7346380949020386,0.764232873916626,0.7869251370429993,0.8022608757019043,0.8153055906295776,0.8262852430343628,0.8365139365196228,0.8484268188476562,0.8652188181877136
1,2023-08-13,AC,0.8256486058235168,0.7483164072036743,0.7774243950843811,0.800172746181488,0.8144095540046692,0.8256486058235168,0.8351285457611084,0.8446232676506042,0.8559185862541199,0.8724775314331055
1,2023-08-20,AC,0.8343197107315063,0.7613562941551208,0.790665328502655,0.8109824061393738,0.823842465877533,0.8343197107315063,0.8432183861732483,0.8519390821456909,0.8625721335411072,0.8781372308731079
1,2023-08-27,AC,0.843471109867096,0.7763947248458862,0.8061525225639343,0.8234581351280212,0.834308385848999,0.843471109867096,0.8516482710838318,0.8598185777664185,0.8698763251304626,0.8847615718841553
1,2023-09-03,AC,0.8503864407539368,0.7903653979301453,0.817287802696228,0.8321923613548279,0.8420518636703491,0.8503864407539368,0.8580255508422852,0.8656206130981445,0.8753336071968079,0.8896737098693848
1,2023-09-10,AC,0.8551019430160522,0.8011806607246399,0.8245254755020142,0.8375474214553833,0.8469939827919006,0.8551019430160522,0.8623725175857544,0.8696210384368896,0.8791348338127136,0.893451452255249
1,2023-09-17,AC,0.8635863065719604,0.8137177228927612,0.8323778510093689,0.8446013331413269,0.8551117777824402,0.8635863065719604,0.871285080909729,0.8798224925994873,0.8900626301765442,0.9039812088012695
1,2023-09-24,AC,0.8648599982261658,0.815163254737854,0.8348258137702942,0.8486786484718323,0.857586681842804,0.8648599982261658,0.871910035610199,0.8795666098594666,0.8888118267059326,0.9023937582969666
1,2023-10-01,AC,0.8643719553947449,0.8212912678718567,0.8382511734962463,0.8495421409606934,0.8575530052185059,0.8643719553947449,0.8714541792869568,0.8788706660270691,0.8876224160194397,0.9003053903579712
1,2022-06-26,TO,0.7882901430130005,0.7643252611160278,0.7726453542709351,0.7786303162574768,0.7834983468055725,0.7882901430130005,0.7934005856513977,0.7994655966758728,0.8070762157440186,0.8189965486526489
1,2022-07-03,TO,0.7889072895050049,0.7624316811561584,0.7712175846099854,0.7777498960494995,0.7836412191390991,0.7889072895050049,0.794425904750824,0.8008104562759399,0.8090190291404724,0.8219640254974365
1,2022-07-10,TO,0.7901610136032104,0.7633393406867981,0.772258996963501,0.7787383794784546,0.7845366597175598,0.7901610136032104,0.7958394885063171,0.8025630712509155,0.8111735582351685,0.8247967958450317
1,2022-07-17,TO,0.7961475253105164,0.766967236995697,0.7767976522445679,0.783624529838562,0.7898983359336853,0.7961475253105164,0.8022900223731995,0.8093135356903076,0.818393886089325,0.832130491733551
1,2022-07-24,TO,0.8037431240081787,0.7723916172981262,0.7829217910766602,0.7904469966888428,0.7972313165664673,0.8037431240081787,0.810154139995575,0.8173308372497559,0.8266006112098694,0.8408152461051941
1,2022-07-31,TO,0.813420295715332,0.7812457084655762,0.7924780249595642,0.8005483746528625,0.8071855306625366,0.813420295715332,0.8200424313545227,0.8273422122001648,0.8366873860359192,0.8511670827865601
1,2022-08-07,TO,0.8306230902671814,0.7966870665550232,0.8082207441329956,0.8166027069091797,0.823717474937439,0.8306230902671814,0.8375526666641235,0.8452557921409607,0.8549090027809143,0.8699489831924438
1,2022-08-14,TO,0.8517355918884277,0.814885139465332,0.8277915120124817,0.8370240926742554,0.8447635769844055,0.8517355918884277,0.8586200475692749,0.8662339448928833,0.8759516477584839,0.8909178972244263
1,2022-08-21,TO,0.873124897480011,0.8340071439743042,0.8482832908630371,0.8578951358795166,0.8658977150917053,0.873124897480011,0.8803046345710754,0.8884743452072144,0.8984150290489197,0.9132745862007141
1,2022-08-28,TO,0.890821635723114,0.8513240814208984,0.8657601475715637,0.8754924535751343,0.8833547830581665,0.890821635723114,0.8985451459884644,0.907197117805481,0.9177217483520508,0.9328969717025757
1,2022-09-04,TO,0.9034286141395569,0.863524317741394,0.8779748678207397,0.8878427147865295,0.8959751129150391,0.9034286141395569,0.9109927415847778,0.9192010760307312,0.9293573498725891,0.944389283657074
1,2022-09-11,TO,0.9136152267456055,0.8717427849769592,0.8867111802101135,0.8971042633056641,0.905621349811554,0.9136152267456055,0.9212819933891296,0.9294964075088501,0.9395911693572998,0.9545944333076477
1,2022-09-18,TO,0.9178735017776489,0.8762828707695007,0.891048789024353,0.9015293121337891,0.9101249575614929,0.9178735017776489,0.925395667552948,0.9338915348052979,0.9441928863525391,0.9598407745361328
1,2022-09-25,TO,0.9176416993141174,0.8763821721076965,0.8909529447555542,0.9011480212211609,0.909895122051239,0.9176416993141174,0.9254292845726013,0.9339410662651062,0.944419264793396,0.96018385887146
1,2022-10-02,TO,0.9130696654319763,0.8723291754722595,0.886842668056488,0.8969284892082214,0.9053959250450134,0.9130696654319763,0.920775830745697,0.9293355345726013,0.9399265050888062,0.9557735323905945
1,2022-10-09,TO,0.9072089791297913,0.8667395710945129,0.8808767199516296,0.891124963760376,0.8995549082756042,0.9072089791297913,0.9148651957511902,0.9233458638191223,0.9339146614074707,0.9497910737991333
1,2022-10-16,TO,0.899973452091217,0.8610506057739258,0.8746321797370911,0.8845148682594299,0.8926928043365479,0.899973452091217,0.9072413444519043,0.9152864813804626,0.9253458976745605,0.9408299326896667
1,2022-10-23,TO,0.890742301940918,0.8541285395622253,0.8669116497039795,0.8762847185134888,0.883877694606781,0.890742301940918,0.8977676033973694,0.9056979417800903,0.9153389930725098,0.930508553981781
1,2022-10-30,TO,0.8810866475105286,0.8462340831756592,0.8585548400878906,0.8672081828117371,0.8744755387306213,0.8810866475105286,0.8879511952400208,0.895660936832428,0.9051464796066284,0.9199947118759155
1,2022-11-06,TO,0.8732200264930725,0.8401588797569275,0.8516412377357483,0.859904944896698,0.8668344020843506,0.8732200264930725,0.879658579826355,0.8870072364807129,0.8960805535316467,0.9103274345397949
1,2022-11-13,TO,0.8657763004302979,0.8345274925231934,0.845418393611908,0.8532084822654724,0.8597502708435059,0.8657763004302979,0.871860682964325,0.8787480592727661,0.8875662088394165,0.9014360308647156
1,2022-11-20,TO,0.8608587980270386,0.8312588334083557,0.8415312170982361,0.8490099310874939,0.855015754699707,0.8608587980270386,0.866683840751648,0.8735451698303223,0.8820738196372986,0.8954300880432129
1,2022-11-27,TO,0.8584344387054443,0.8297102451324463,0.8399835824966431,0.847118079662323,0.8529624342918396,0.8584344387054443,0.864126443862915,0.8706217408180237,0.8787254095077515,0.891536295413971
1,2022-12-04,TO,0.856270968914032,0.8283215761184692,0.8383265137672424,0.8450579643249512,0.8508470058441162,0.856270968914032,0.861641526222229,0.8679001331329346,0.8759138584136963,0.8884070515632629
1,2022-12-11,TO,0.8540462255477905,0.8267945647239685,0.8364935517311096,0.8432567119598389,0.8488670587539673,0.8540462255477905,0.8594033718109131,0.8654270172119141,0.873143196105957,0.8853719234466553
1,2022-12-18,TO,0.8516608476638794,0.8247473835945129,0.8343949913978577,0.8410630226135254,0.8466488122940063,0.8516608476638794,0.8569980263710022,0.8627306818962097,0.8702244162559509,0.8822734951972961
1,2022-12-25,TO,0.848456621170044,0.8222988843917847,0.8316594362258911,0.8379918336868286,0.8434696197509766,0.848456621170044,0.8536729216575623,0.8592774868011475,0.8667044043540955,0.8781189918518066
1,2023-01-01,TO,0.8455648422241211,0.819581925868988,0.8287345170974731,0.8352183699607849,0.8405659198760986,0.8455648422241211,0.8506675958633423,0.8564618825912476,0.8636652231216431,0.8750526905059814
1,2023-01-08,TO,0.8424691557884216,0.816594123840332,0.825821042060852,0.8321568369865417,0.8374947905540466,0.8424691557884216,0.8475030660629272,0.8532204627990723,0.8604284524917603,0.8713510036468506
1,2023-01-15,TO,0.8404210805892944,0.8143408894538879,0.8235607743263245,0.8300033211708069,0.8354840278625488,0.8404210805892944,0.8455897569656372,0.851312518119812,0.8582822680473328,0.8689398169517517
1,2023-01-22,TO,0.8408726453781128,0.8149875402450562,0.8240761756896973,0.8304175734519958,0.8358622193336487,0.8408726453781128,0.8459165692329407,0.8515052199363708,0.858423113822937,0.8689734935760498
1,2023-01-29,TO,0.8406226634979248,0.8146206140518188,0.8238698244094849,0.8301427364349365,0.8356236219406128,0.8406226634979248,0.8457551002502441,0.8514134883880615,0.8586243987083435,0.8693941831588745
1,2023-02-05,TO,0.8417057991027832,0.8147903084754944,0.8241949677467346,0.8310519456863403,0.8365646600723267,0.8417057991027832,0.8469099998474121,0.8526089191436768,0.8598253130912781,0.8703229427337646
1,2023-02-12,TO,0.8438931703567505,0.8169090747833252,0.826490044593811,0.8331894874572754,0.8389104604721069,0.8438931703567505,0.8489500284194946,0.8544510006904602,0.8612256646156311,0.8715173006057739
1,2023-02-19,TO,0.8456730842590332,0.819311261177063,0.8287889957427979,0.8353718519210815,0.8407784104347229,0.8456730842590332,0.8506342768669128,0.8559959530830383,0.8627158403396606,0.8725462555885315
1,2023-02-26,TO,0.8473548293113708,0.820896327495575,0.830522894859314,0.837041974067688,0.8424934148788452,0.8473548293113708,0.8521655797958374,0.8576676249504089,0.8641954064369202,0.8740291595458984
1,2023-03-05,TO,0.8490743041038513,0.8225252628326416,0.8323690295219421,0.8387760519981384,0.8441469073295593,0.8490743041038513,0.8538354635238647,0.859349250793457,0.8659746646881104,0.8762640357017517
1,2023-03-12,TO,0.8503294587135315,0.8238099813461304,0.8337305784225464,0.8400688171386719,0.8453665375709534,0.8503294587135315,0.8553907871246338,0.861025333404541,0.8677155375480652,0.8781719207763672
1,2023-03-19,TO,0.8508830666542053,0.8241422176361084,0.8339798450469971,0.8405088186264038,0.8458337187767029,0.8508830666542053,0.8559636473655701,0.8616031408309937,0.8684784770011902,0.8792959451675415
1,2023-03-26,TO,0.8513386845588684,0.8242426514625549,0.8343105912208557,0.8408617973327637,0.8463352918624878,0.8513386845588684,0.8564026355743408,0.8621779084205627,0.8691335320472717,0.879995584487915
1,2023-04-02,TO,0.8532581329345703,0.8257882595062256,0.8358951807022095,0.842490017414093,0.8481283187866211,0.8532581329345703,0.8583400845527649,0.8641924262046814,0.8712798953056335,0.8823994994163513
1,2023-04-09,TO,0.8547395467758179,0.8266435861587524,0.8368352651596069,0.8437390923500061,0.849484384059906,0.8547395467758179,0.85999596118927,0.8657569885253906,0.8731510639190674,0.8848147392272949
1,2023-04-16,TO,0.8526419401168823,0.8239346742630005,0.83427894115448,0.8413991928100586,0.8473140597343445,0.8526419401168823,0.8581128716468811,0.8640956878662109,0.8717368245124817,0.8839685916900635
1,2023-04-23,TO,0.8496081233024597,0.8202006220817566,0.8308917284011841,0.8380580544471741,0.8440934419631958,0.8496081233024597,0.8552638292312622,0.8614652752876282,0.8692694306373596,0.8818727135658264
1,2023-04-30,TO,0.8477331399917603,0.8176504969596863,0.8284515142440796,0.8358612060546875,0.8420462608337402,0.8477331399917603,0.8533709049224854,0.8598730564117432,0.8679515719413757,0.8808452486991882
1,2023-05-07,TO,0.846003532409668,0.8151382207870483,0.8261898756027222,0.8338198661804199,0.840203046798706,0.846003532409668,0.8518722057342529,0.8584427833557129,0.8668001890182495,0.8800975680351257
1,2023-05-14,TO,0.8422390818595886,0.8108896017074585,0.8220646977424622,0.8297916650772095,0.8363582491874695,0.8422390818595886,0.848300039768219,0.8550494313240051,0.8638496994972229,0.8773777484893799
1,2023-05-21,TO,0.8364085555076599,0.804207444190979,0.8158118724822998,0.8234919905662537,0.8301457166671753,0.8364085555076599,0.842588484287262,0.849665105342865,0.8585575222969055,0.8724185824394226
1,2023-05-28,TO,0.8280670046806335,0.7951062321662903,0.8070803284645081,0.8150092959403992,0.8218429684638977,0.8280670046806335,0.8345943093299866,0.8418051600456238,0.8511181473731995,0.8659602403640747
1,2023-06-04,TO,0.8219404220581055,0.7877075672149658,0.8002887964248657,0.8084498047828674,0.8154411911964417,0.8219404220581055,0.8286491632461548,0.836127519607544,0.8454043865203857,0.8604341149330139
1,2023-06-11,TO,0.8168012499809265,0.7802569270133972,0.7939909100532532,0.802549421787262,0.809977114200592,0.8168012499809265,0.8238083720207214,0.8315931558609009,0.8411726951599121,0.8567711114883423
1,2023-06-18,TO,0.8116596937179565,0.7729610204696655,0.7873661518096924,0.7967890501022339,0.8043854832649231,0.8116596937179565,0.8187013864517212,0.8267027139663696,0.8366687297821045,0.8526500463485718
1,2023-06-25,TO,0.8055682182312012,0.7652243375778198,0.7798937559127808,0.7897453308105469,0.7979894876480103,0.8055682182312012,0.8131513595581055,0.8217384219169617,0.8322952389717102,0.8487135767936707
1,2023-07-02,TO,0.8017477989196777,0.7609178423881531,0.775048553943634,0.7848992943763733,0.7933506369590759,0.8017477989196777,0.8099079728126526,0.8189544081687927,0.8297531604766846,0.8466058373451233
1,2023-07-09,TO,0.8028103709220886,0.7614675760269165,0.7761448621749878,0.7862164378166199,0.7947269678115845,0.8028103709220886,0.8110779523849487,0.8202863931655884,0.8312451243400574,0.8485458493232727
1,2023-07-16,TO,0.8080360889434814,0.7667566537857056,0.7816764116287231,0.791958212852478,0.8003103137016296,0.8080360889434814,0.816469132900238,0.825955331325531,0.8373091816902161,0.8552471995353699
1,2023-07-23,TO,0.816459059715271,0.7737672328948975,0.7889729142189026,0.7992351055145264,0.8079586029052734,0.816459059715271,0.8251579403877258,0.8346959948539734,0.8465096354484558,0.8648537993431091
1,2023-07-30,TO,0.8275566697120667,0.783862292766571,0.7997199296951294,0.8106956481933594,0.8195996284484863,0.8275566697120667,0.8359715938568115,0.8453007936477661,0.8573479056358337,0.8761557340621948
1,2023-08-06,TO,0.8415638208389282,0.7973994612693787,0.8134329915046692,0.8244298100471497,0.8332687616348267,0.8415638208389282,0.8500648140907288,0.8594688177108765,0.8717994689941406,0.8905260562896729
1,2023-08-13,TO,0.8560037016868591,0.8114529252052307,0.8275141716003418,0.8386437296867371,0.8476437330245972,0.8560037016868591,0.8644665479660034,0.8740717172622681,0.8861374855041504,0.9051092863082886
1,2023-08-20,TO,0.8718330264091492,0.8268231749534607,0.842799723148346,0.8540862202644348,0.8633325695991516,0.8718330264091492,0.8803479671478271,0.8900154829025269,0.901960551738739,0.9209291338920593
1,2023-08-27,TO,0.8950316905975342,0.8463771343231201,0.863110363483429,0.8755021691322327,0.8858187794685364,0.8950316905975342,0.9042418599128723,0.9142629504203796,0.9268158674240112,0.9460935592651367
1,2023-09-03,TO,0.9038696885108948,0.8562681674957275,0.8726391792297363,0.8847072124481201,0.8944125771522522,0.9038696885108948,0.9141064882278442,0.9249779582023621,0.937730610370636,0.9570139050483704
1,2023-09-10,TO,0.9093296527862549,0.8608125448226929,0.8772786855697632,0.8890517354011536,0.8990958333015442,0.9093296527862549,0.9196703433990479,0.930004894733429,0.9424346685409546,0.9614431858062744
1,2023-09-17,TO,0.9252338409423828,0.8763050436973572,0.891654372215271,0.9042962193489075,0.9154349565505981,0.9252338409423828,0.9349184036254883,0.9454285502433777,0.9580923914909363,0.9757062792778015
1,2023-09-24,TO,0.9298298954963684,0.8817483186721802,0.8978421688079834,0.9101865291595459,0.9204479455947876,0.9298298954963684,0.9393027424812317,0.9496274590492249,0.961847722530365,0.9794911742210388
1,2023-10-01,TO,0.9198830127716064,0.8777145147323608,0.891778826713562,0.9025217294692993,0.9116567969322205,0.9198830127716064,0.9286872744560242,0.9383625984191895,0.9498710632324219,0.9665460586547852
1,2022-06-26,MT,0.7343575954437256,0.6743022203445435,0.6944795846939087,0.7099087238311768,0.7235994935035706,0.7343575954437256,0.7435437440872192,0.754149317741394,0.7668145298957825,0.784531831741333
1,2022-07-03,MT,0.7285045981407166,0.6657907962799072,0.6864765286445618,0.7031792402267456,0.7168412804603577,0.7285045981407166,0.7393261194229126,0.751716673374176,0.7661570906639099,0.7862179279327393
1,2022-07-10,MT,0.7276478409767151,0.666460394859314,0.6852003335952759,0.6989900469779968,0.713710606098175,0.7276478409767151,0.7375820279121399,0.7491309642791748,0.7629851698875427,0.7834336757659912
1,2022-07-17,MT,0.7332554459571838,0.6620206236839294,0.6838517189025879,0.700209379196167,0.7173221111297607,0.7332554459571838,0.7443564534187317,0.7554344534873962,0.769119381904602,0.7889818549156189
