val_set_id,date,uf,precip_min,q10,q20,q30,q40,q50,q60,q70,q80,q90
1,2023-04-02,AC,0.061161380261182785,0.0135817751288414,0.02811601012945175,0.03990558162331581,0.05041463300585747,0.061161380261182785,0.0725373923778534,0.08544333279132843,0.10308606177568436,0.13120409846305847
1,2023-04-09,AC,0.04878763109445572,0.007373645901679993,0.017943933606147766,0.02832072786986828,0.03835262730717659,0.04878763109445572,0.05880928039550781,0.07031040638685226,0.08797614276409149,0.11551710963249207
1,2023-04-16,AC,0.03955033794045448,0.00449376180768013,0.011221382766962051,0.018924668431282043,0.028398605063557625,0.03955033794045448,0.049813538789749146,0.06082310527563095,0.0765482634305954,0.10197624564170837
1,2023-04-23,AC,0.028395147994160652,0.00205158069729805,0.005798846483230591,0.011236686259508133,0.019112911075353622,0.028395147994160652,0.038331154733896255,0.049429211765527725,0.06447631865739822,0.08692531287670135
1,2023-04-30,AC,0.016811225563287735,0.0006430968642234802,0.0029849112033843994,0.006213486194610596,0.010712530463933945,0.016811225563287735,0.025634298101067543,0.03666305169463158,0.05242473632097244,0.07286450266838074
1,2023-05-07,AC,0.010267306119203568,0.00031409040093421936,0.0017674192786216736,0.0036051832139492035,0.006142280995845795,0.010267306119203568,0.01850821077823639,0.028702931478619576,0.040480002760887146,0.060081128031015396
1,2023-05-14,AC,0.004626277834177017,0.0003098919987678528,0.001294407993555069,0.002239849418401718,0.003117777407169342,0.004626277834177017,0.009564720094203949,0.016656193882226944,0.02634151466190815,0.045455705374479294
1,2023-05-21,AC,0.0027086399495601654,3.293529152870178e-05,0.0010806918144226074,0.0016173869371414185,0.0020793303847312927,0.0027086399495601654,0.004134517163038254,0.01029716432094574,0.020245008170604706,0.038501668721437454
1,2023-05-28,AC,0.0018945112824440002,-6.814301013946533e-05,0.0006791800260543823,0.0012463666498661041,0.0017363466322422028,0.0018945112824440002,0.0025619007647037506,0.0070277974009513855,0.014989074319601059,0.03009813465178013
1,2023-06-04,AC,0.0019388049840927124,0.00018843263387680054,0.0007975734770298004,0.0011207647621631622,0.0017015524208545685,0.0019388049840927124,0.0024866312742233276,0.005265776067972183,0.011878002434968948,0.024791939184069633
1,2023-06-11,AC,0.0017228573560714722,0.0002124197781085968,0.0009769164025783539,0.0011572577059268951,0.0015066713094711304,0.0017228573560714722,0.0021037235856056213,0.0037074312567710876,0.009239289909601212,0.020794186741113663
1,2023-06-18,AC,0.0018367841839790344,0.00030536577105522156,0.0008049942553043365,0.0010617077350616455,0.0014248937368392944,0.0018367841839790344,0.0022791139781475067,0.00322839617729187,0.006878092885017395,0.016181647777557373
1,2023-06-25,AC,0.0017658509314060211,0.00029600411653518677,0.0006644949316978455,0.0010328218340873718,0.0014279000461101532,0.0017658509314060211,0.0021562352776527405,0.0031657367944717407,0.007279988378286362,0.01615050435066223
1,2023-07-02,AC,0.0017662756145000458,0.0002701468765735626,0.0008355416357517242,0.0012613870203495026,0.0015983916819095612,0.0017662756145000458,0.0022365711629390717,0.0034995339810848236,0.008009430021047592,0.016743987798690796
1,2023-07-09,AC,0.0018784888088703156,0.00029236823320388794,0.0008376091718673706,0.001208428293466568,0.0015541799366474152,0.0018784888088703156,0.0023034363985061646,0.003496430814266205,0.008065976202487946,0.017237484455108643
1,2023-07-16,AC,0.0017882362008094788,0.0005043633282184601,0.0007748939096927643,0.001044880598783493,0.0015454404056072235,0.0017882362008094788,0.002399161458015442,0.0036441050469875336,0.008698172867298126,0.018692024052143097
1,2023-07-23,AC,0.001950584352016449,0.0004518181085586548,0.0009030960500240326,0.001094721257686615,0.0015270188450813293,0.001950584352016449,0.0024698935449123383,0.004060670733451843,0.009571004658937454,0.02064507082104683
1,2023-07-30,AC,0.0017934292554855347,0.00040955841541290283,0.0008163973689079285,0.0011277645826339722,0.001591470092535019,0.0017934292554855347,0.00254024937748909,0.004220426082611084,0.010616794228553772,0.022859986871480942
1,2023-08-06,AC,0.001697484403848648,0.000852242112159729,0.0008873641490936279,0.0009736679494380951,0.0012913718819618225,0.001697484403848648,0.0026876963675022125,0.0052163973450660706,0.013054005801677704,0.02615315653383732
1,2023-08-13,AC,0.0019339323043823242,0.0005735717713832855,0.0008522570133209229,0.0010831989347934723,0.001405768096446991,0.0019339323043823242,0.0040618255734443665,0.007631171494722366,0.01604773849248886,0.03169406205415726
1,2023-08-20,AC,0.0021803118288517,0.0007096119225025177,0.001135062426328659,0.0013075172901153564,0.0016027987003326416,0.0021803118288517,0.005496025085449219,0.01032344251871109,0.02179907076060772,0.04085328429937363
1,2023-08-27,AC,0.0020899437367916107,0.0008852928876876831,0.0014954954385757446,0.0015248581767082214,0.001665499061346054,0.0020899437367916107,0.007282517850399017,0.014307677745819092,0.02457348443567753,0.043949104845523834
1,2023-09-03,AC,0.0028290636837482452,0.0006290674209594727,0.001536540687084198,0.0016989968717098236,0.002041097730398178,0.0028290636837482452,0.008546233177185059,0.018032219260931015,0.02889144793152809,0.04766133055090904
1,2023-09-10,AC,0.004566222429275513,0.00021758675575256348,0.001124601811170578,0.0013385191559791565,0.0021994374692440033,0.004566222429275513,0.010876409709453583,0.02243790030479431,0.03694314509630203,0.056790322065353394
1,2023-09-17,AC,0.012833192944526672,-0.0028425082564353943,0.0008502751588821411,0.0038313306868076324,0.006902292370796204,0.012833192944526672,0.0213102288544178,0.03429553657770157,0.05239282548427582,0.078010693192482
1,2023-09-24,AC,0.01655099168419838,-0.0014799758791923523,0.0014639385044574738,0.004801668226718903,0.009655684232711792,0.01655099168419838,0.026665959507226944,0.03737418353557587,0.05450638383626938,0.07932712882757187
1,2023-10-01,AC,0.023886704817414284,-0.0004277341067790985,0.0029085278511047363,0.007465727627277374,0.014474980533123016,0.023886704817414284,0.03555334359407425,0.04716423526406288,0.06498853117227554,0.08860732614994049
1,2022-06-26,TO,0.0015881732106208801,4.692375659942627e-05,0.0004135891795158386,0.001030847430229187,0.001302286982536316,0.0015881732106208801,0.0016895905137062073,0.0021748393774032593,0.002757161855697632,0.0033356770873069763
1,2022-07-03,TO,0.0013613030314445496,0.0005888566374778748,0.0008406713604927063,0.0009937211871147156,0.0011407136917114258,0.0013613030314445496,0.0015774369239807129,0.002003870904445648,0.0023265033960342407,0.0033779144287109375
1,2022-07-10,TO,0.0013720020651817322,0.0005496218800544739,0.0009086877107620239,0.0009258314967155457,0.0010887011885643005,0.0013720020651817322,0.001584656536579132,0.001835450530052185,0.0023796111345291138,0.0032016411423683167
1,2022-07-17,TO,0.0013833865523338318,0.00029715895652770996,0.0005944594740867615,0.0009809508919715881,0.0013465061783790588,0.0013833865523338318,0.0015131831169128418,0.0017700567841529846,0.0020254626870155334,0.002453416585922241
1,2022-07-24,TO,0.0015746131539344788,0.00016910582780838013,0.0009241998195648193,0.0009848549962043762,0.001066453754901886,0.0015746131539344788,0.0018752813339233398,0.0025498494505882263,0.002584695816040039,0.002918653190135956
1,2022-07-31,TO,0.0016864463686943054,0.000375993549823761,0.0009139925241470337,0.0010343492031097412,0.0012545734643936157,0.0016864463686943054,0.002109229564666748,0.0024123340845108032,0.002785980701446533,0.002785980701446533
1,2022-08-07,TO,0.0011968836188316345,0.00016012042760849,0.0008542463183403015,0.0008840635418891907,0.0009200647473335266,0.0011968836188316345,0.0013102516531944275,0.0017633289098739624,0.0020262449979782104,0.002819739282131195
1,2022-08-14,TO,0.0010478049516677856,4.5046210289001465e-05,0.0002740025520324707,0.0004303380846977234,0.0008445009589195251,0.0010478049516677856,0.0012115612626075745,0.0017096400260925293,0.0021649375557899475,0.0028891190886497498
1,2022-08-21,TO,0.0011770501732826233,1.3932585716247559e-05,0.00035978108644485474,0.000643514096736908,0.0010652467608451843,0.0011770501732826233,0.0015102103352546692,0.0020747110247612,0.0025019124150276184,0.0038726329803466797
1,2022-08-28,TO,0.0015256628394126892,0.00030944496393203735,0.0005378872156143188,0.0009564906358718872,0.0013344287872314453,0.0015256628394126892,0.0019174888730049133,0.002260923385620117,0.0022741183638572693,0.004542440176010132
1,2022-09-04,TO,0.0013885498046875,-0.0001409575343132019,0.000522218644618988,0.0010951608419418335,0.0013021528720855713,0.0013885498046875,0.0014043524861335754,0.001716427505016327,0.002396814525127411,0.007116816937923431
1,2022-09-11,TO,0.0013877153396606445,0.00024703145027160645,0.0008495748043060303,0.0011075958609580994,0.0013877153396606445,0.001432470977306366,0.001541823148727417,0.0017649456858634949,0.003048710525035858,0.012892156839370728
1,2022-09-18,TO,0.001603052020072937,0.00024546682834625244,0.0007302165031433105,0.0011909827589988708,0.001603052020072937,0.001673094928264618,0.0018491894006729126,0.002295158803462982,0.004882536828517914,0.023071765899658203
1,2022-09-25,TO,0.0013425573706626892,0.00018540024757385254,0.00037332624197006226,0.0010832324624061584,0.0013088956475257874,0.0013425573706626892,0.001517660915851593,0.0031809210777282715,0.010463804006576538,0.04220190271735191
1,2022-10-02,TO,0.0015604197978973389,0.00046062469482421875,0.001059010624885559,0.0013794749975204468,0.0015284791588783264,0.0015604197978973389,0.0027390941977500916,0.009151861071586609,0.026417352259159088,0.07245323807001114
1,2022-10-09,TO,0.003529690206050873,0.0012337788939476013,0.0014465004205703735,0.0017889440059661865,0.0023226290941238403,0.003529690206050873,0.010097913444042206,0.029525786638259888,0.06097930297255516,0.12078599631786346
1,2022-10-16,TO,0.011486850678920746,0.001125529408454895,0.0019531100988388062,0.0033586248755455017,0.005503065884113312,0.011486850678920746,0.025309734046459198,0.051025234162807465,0.09150698781013489,0.15828470885753632
1,2022-10-23,TO,0.036430664360523224,0.0004588812589645386,0.0020416900515556335,0.006978027522563934,0.016629576683044434,0.036430664360523224,0.0638262927532196,0.09636437892913818,0.13589739799499512,0.2002248764038086
1,2022-10-30,TO,0.06683027744293213,0.0015260577201843262,0.0071127936244010925,0.018672607839107513,0.03844067454338074,0.06683027744293213,0.09821733087301254,0.12954548001289368,0.1676570624113083,0.23559418320655823
1,2022-11-06,TO,0.09706099331378937,0.002891533076763153,0.01631106436252594,0.03640405833721161,0.06353850662708282,0.09706099331378937,0.12996461987495422,0.15681833028793335,0.19415000081062317,0.2661857604980469
1,2022-11-13,TO,0.11975394189357758,0.0023059993982315063,0.023084528744220734,0.05429776757955551,0.08741828054189682,0.11975394189357758,0.1496015042066574,0.1811448335647583,0.22196069359779358,0.29904279112815857
1,2022-11-20,TO,0.13117998838424683,0.0033397376537323,0.030336827039718628,0.06918330490589142,0.10255178809165955,0.13117998838424683,0.16134628653526306,0.19994723796844482,0.24444270133972168,0.3229813575744629
1,2022-11-27,TO,0.1538608968257904,0.003647729754447937,0.04068920016288757,0.08627945929765701,0.12323450297117233,0.1538608968257904,0.18568482995033264,0.2182350903749466,0.2614901065826416,0.3411118686199188
1,2022-12-04,TO,0.17092308402061462,0.013743259012699127,0.05363300442695618,0.09888860583305359,0.13805772364139557,0.17092308402061462,0.2011788785457611,0.23763400316238403,0.28534916043281555,0.3639512360095978
1,2022-12-11,TO,0.1685487926006317,0.0169307142496109,0.06005069240927696,0.10100869089365005,0.13788308203220367,0.1685487926006317,0.20280633866786957,0.24481192231178284,0.29335036873817444,0.3697012662887573
1,2022-12-18,TO,0.1806141436100006,0.016446039080619812,0.06574834138154984,0.10946116596460342,0.14621113240718842,0.1806141436100006,0.2166171669960022,0.25888171792030334,0.3145294785499573,0.39624670147895813
1,2022-12-25,TO,0.17718765139579773,0.017604701220989227,0.06819400191307068,0.11307863146066666,0.14694947004318237,0.17718765139579773,0.21271193027496338,0.2562592923641205,0.3060700595378876,0.3871863782405853
1,2023-01-01,TO,0.18589800596237183,0.01960396021604538,0.07018272578716278,0.11463955789804459,0.1502099633216858,0.18589800596237183,0.2210107445716858,0.25648820400238037,0.3046627938747406,0.38858532905578613
1,2023-01-08,TO,0.18499736487865448,0.02846519649028778,0.07871468365192413,0.11918514221906662,0.1507387012243271,0.18499736487865448,0.22171439230442047,0.26023557782173157,0.3186778724193573,0.40753066539764404
1,2023-01-15,TO,0.19857315719127655,0.03620501607656479,0.08986862003803253,0.13162320852279663,0.16620025038719177,0.19857315719127655,0.23429986834526062,0.27686038613319397,0.33241143822669983,0.4208524525165558
1,2023-01-22,TO,0.2068011462688446,0.036760516464710236,0.09251131117343903,0.14026756584644318,0.17591288685798645,0.2068011462688446,0.2408190369606018,0.28091365098953247,0.3379078209400177,0.4289006292819977
1,2023-01-29,TO,0.2007901668548584,0.040151409804821014,0.090155228972435,0.13176393508911133,0.16556715965270996,0.2007901668548584,0.23687219619750977,0.2775849997997284,0.33357542753219604,0.4207218587398529
1,2023-02-05,TO,0.19828291237354279,0.01889082044363022,0.07306165993213654,0.12106732279062271,0.16099980473518372,0.19828291237354279,0.2336941957473755,0.2719058394432068,0.3208502531051636,0.3958573341369629
1,2023-02-12,TO,0.22971931099891663,0.04679527133703232,0.09741905331611633,0.1450006067752838,0.1896856725215912,0.22971931099891663,0.2631475329399109,0.3033132553100586,0.35822370648384094,0.4385222792625427
1,2023-02-19,TO,0.22916853427886963,0.06050470843911171,0.11006207764148712,0.15245553851127625,0.19218683242797852,0.22916853427886963,0.2623036801815033,0.30331218242645264,0.35690030455589294,0.4315897226333618
1,2023-02-26,TO,0.23030805587768555,0.05986153706908226,0.11478468030691147,0.15811926126480103,0.19514891505241394,0.23030805587768555,0.26478925347328186,0.3043053448200226,0.35183823108673096,0.4222981929779053
1,2023-03-05,TO,0.22733739018440247,0.06295007467269897,0.11884907633066177,0.1593826711177826,0.19528082013130188,0.22733739018440247,0.253491073846817,0.28738516569137573,0.33805960416793823,0.4119335412979126
1,2023-03-12,TO,0.21327665448188782,0.058751799166202545,0.11262160539627075,0.15125536918640137,0.18488994240760803,0.21327665448188782,0.23917177319526672,0.27779093384742737,0.3249073028564453,0.3893284201622009
1,2023-03-19,TO,0.20592311024665833,0.052210960537195206,0.10596317797899246,0.14207811653614044,0.1753551959991455,0.20592311024665833,0.23648515343666077,0.2733129560947418,0.31635358929634094,0.3766885995864868
1,2023-03-26,TO,0.1798180639743805,0.037102341651916504,0.0832558199763298,0.12119372189044952,0.15340213477611542,0.1798180639743805,0.20611196756362915,0.24035942554473877,0.2825770378112793,0.34174850583076477
1,2023-04-02,TO,0.14569401741027832,0.02299811691045761,0.05769117921590805,0.08928197622299194,0.11886288970708847,0.14569401741027832,0.16908448934555054,0.19994217157363892,0.24440404772758484,0.3053520619869232
1,2023-04-09,TO,0.115450918674469,0.01070287823677063,0.0333583801984787,0.05714768171310425,0.08398684859275818,0.115450918674469,0.14459800720214844,0.17187486588954926,0.2075609266757965,0.26488399505615234
1,2023-04-16,TO,0.09021491557359695,-0.0020503029227256775,0.010497570037841797,0.028919920325279236,0.056666452437639236,0.09021491557359695,0.11771103739738464,0.14492379128932953,0.1827501356601715,0.23837587237358093
1,2023-04-23,TO,0.05968310311436653,-0.0031803101301193237,0.0034938082098960876,0.014283597469329834,0.03374169021844864,0.05968310311436653,0.09227965772151947,0.12440631538629532,0.15682749450206757,0.2069629728794098
1,2023-04-30,TO,0.02536403387784958,0.00034339725971221924,0.0011056885123252869,0.0029674097895622253,0.009248197078704834,0.02536403387784958,0.04794026166200638,0.0743379145860672,0.10721529275178909,0.1596096009016037
1,2023-05-07,TO,0.0045842453837394714,-0.0002736598253250122,-4.44948673248291e-05,1.833587884902954e-05,0.0006738156080245972,0.0045842453837394714,0.015322163701057434,0.04261653125286102,0.07390640676021576,0.12742769718170166
1,2023-05-14,TO,-0.00015199929475784302,-0.0003771185874938965,-0.00033167004585266113,-0.00015199929475784302,0.00021383166313171387,0.00022463500499725342,0.0035140663385391235,0.011653631925582886,0.033727049827575684,0.07653465867042542
1,2023-05-21,TO,0.0007355660200119019,-0.0006386935710906982,0.0003581047058105469,0.0006157010793685913,0.000649377703666687,0.0007355660200119019,0.0011973902583122253,0.003065668046474457,0.010443352162837982,0.0368310883641243
1,2023-05-28,TO,0.0005182251334190369,-0.00032914429903030396,0.00013266503810882568,0.0003701522946357727,0.00047303736209869385,0.0005182251334190369,0.0010609030723571777,0.00167827308177948,0.005423694849014282,0.0193413645029068
1,2023-06-04,TO,0.0007688924670219421,0.0003752782940864563,0.0004908591508865356,0.0006098449230194092,0.0007688924670219421,0.0008176267147064209,0.0010303705930709839,0.0013506561517715454,0.0029186084866523743,0.007924027740955353
1,2023-06-11,TO,0.0007212609052658081,0.000291287899017334,0.0007212609052658081,0.0007459297776222229,0.0007706806063652039,0.0007945597171783447,0.0008885711431503296,0.0011828616261482239,0.0020232796669006348,0.005324549973011017
1,2023-06-18,TO,0.0013601481914520264,0.0006361082196235657,0.0008160397410392761,0.0008778274059295654,0.0010638535022735596,0.0013601481914520264,0.0013688281178474426,0.0015308931469917297,0.0015592053532600403,0.0034068524837493896
1,2023-06-25,TO,0.0013322755694389343,0.0006783232092857361,0.0006783232092857361,0.000895179808139801,0.0011005997657775879,0.0013322755694389343,0.0014056786894798279,0.0014892742037773132,0.0019690021872520447,0.003232903778553009
1,2023-07-02,TO,0.0009560585021972656,0.0006077960133552551,0.000807642936706543,0.0009560585021972656,0.0010844916105270386,0.0011815056204795837,0.0012247636914253235,0.0016622468829154968,0.0021806657314300537,0.0029962435364723206
1,2023-07-09,TO,0.0013768896460533142,0.0008262023329734802,0.0010868534445762634,0.001195266842842102,0.0013247951865196228,0.0013768896460533142,0.0014117434620857239,0.0017251372337341309,0.0020218566060066223,0.002618953585624695
1,2023-07-16,TO,0.0010496005415916443,0.0009485110640525818,0.0010496005415916443,0.0011019259691238403,0.0011019259691238403,0.0013045743107795715,0.001470312476158142,0.0014792755246162415,0.0021093040704727173,0.003239832818508148
1,2023-07-23,TO,0.0015059486031532288,0.0006732791662216187,0.0010144710540771484,0.0011585280299186707,0.0013335943222045898,0.0014516934752464294,0.0015059486031532288,0.0017349570989608765,0.002554289996623993,0.0034335702657699585
1,2023-07-30,TO,0.0014696717262268066,0.0007165893912315369,0.0010135248303413391,0.0014696717262268066,0.0015323534607887268,0.0015528500080108643,0.0016691014170646667,0.0016772747039794922,0.002124801278114319,0.0027971118688583374
1,2023-08-06,TO,0.0011494159698486328,0.0011176764965057373,0.0011176764965057373,0.0011494159698486328,0.00122901052236557,0.0012488961219787598,0.0013051927089691162,0.001355186104774475,0.002080067992210388,0.0024498552083969116
1,2023-08-13,TO,0.0013244226574897766,0.0008420050144195557,0.0011237859725952148,0.0013244226574897766,0.0013802200555801392,0.001438140869140625,0.0014410242438316345,0.0016339942812919617,0.0020358338952064514,0.0026195868849754333
1,2023-08-20,TO,0.0014555379748344421,0.0003956630825996399,0.00077790766954422,0.001219913363456726,0.0014555379748344421,0.0014565810561180115,0.001460827887058258,0.0020321831107139587,0.002444028854370117,0.0029211267828941345
1,2023-08-27,TO,0.0008749887347221375,0.00040434300899505615,0.0008749887347221375,0.0008813217282295227,0.0008898526430130005,0.001109294593334198,0.0011631175875663757,0.001525789499282837,0.0017870813608169556,0.0022728145122528076
1,2023-09-03,TO,0.0008255466818809509,0.0004986003041267395,0.00071735680103302,0.0008255466818809509,0.0008878856897354126,0.000961795449256897,0.0012472420930862427,0.0016448348760604858,0.0016955956816673279,0.0024275705218315125
1,2023-09-10,TO,0.0006875619292259216,-0.00033589452505111694,0.0003183037042617798,0.000479280948638916,0.00048153847455978394,0.0006875619292259216,0.0008627176284790039,0.001228727400302887,0.0016957372426986694,0.0034881308674812317
