val_set_id,date,uf,pressure_min,q10,q20,q30,q40,q50,q60,q70,q80,q90
1,2023-08-06,AC,0.8257936239242554,0.8087648153305054,0.814703106880188,0.8188040256500244,0.8224113583564758,0.8257936239242554,0.8293024301528931,0.8331315517425537,0.8381171822547913,0.8453783392906189
1,2023-08-13,AC,0.8222053647041321,0.805412232875824,0.8112267255783081,0.8153059482574463,0.8188617825508118,0.8222053647041321,0.8256105184555054,0.8294538855552673,0.8342799544334412,0.8415427207946777
1,2023-08-20,AC,0.8185468316078186,0.8020880222320557,0.8078078031539917,0.8117547631263733,0.8152465224266052,0.8185468316078186,0.8219108581542969,0.8256288766860962,0.8302024602890015,0.837253749370575
1,2023-08-27,AC,0.8148478269577026,0.7986480593681335,0.8042652010917664,0.8081466555595398,0.8115937113761902,0.8148478269577026,0.8181285858154297,0.82183438539505,0.8264049291610718,0.8334451913833618
1,2023-09-03,AC,0.8105306029319763,0.7948858737945557,0.8003368377685547,0.8040885925292969,0.8073922991752625,0.8105306029319763,0.8136463761329651,0.8171639442443848,0.8216535449028015,0.8286696076393127
1,2023-09-10,AC,0.8061516284942627,0.7908399701118469,0.7961634993553162,0.7998027801513672,0.8031349182128906,0.8061516284942627,0.8092334270477295,0.812648355960846,0.8169834613800049,0.8237490057945251
1,2023-09-17,AC,0.8036284446716309,0.7859417796134949,0.7910687327384949,0.795691192150116,0.7999249696731567,0.8036284446716309,0.8071999549865723,0.8112790584564209,0.8163672089576721,0.8233141303062439
1,2023-09-24,AC,0.8004377484321594,0.784837007522583,0.7898242473602295,0.7938063144683838,0.7973283529281616,0.8004377484321594,0.8036614656448364,0.8073455691337585,0.8118181228637695,0.8185802102088928
1,2023-10-01,AC,0.797249436378479,0.7830949425697327,0.787657618522644,0.7912560701370239,0.794346272945404,0.797249436378479,0.8003913760185242,0.8038420677185059,0.8080068826675415,0.814324140548706
1,2022-06-26,TO,0.7753532528877258,0.7632431983947754,0.7674270272254944,0.7705272436141968,0.7730695009231567,0.7753532528877258,0.7777026295661926,0.7802011966705322,0.7832481265068054,0.7875015735626221
1,2022-07-03,TO,0.7778412699699402,0.764313280582428,0.7690519690513611,0.7725145816802979,0.775316596031189,0.7778412699699402,0.7802749872207642,0.7828611731529236,0.7860097885131836,0.7904635071754456
1,2022-07-10,TO,0.778054416179657,0.7646709084510803,0.769369900226593,0.7727755904197693,0.7755639553070068,0.778054416179657,0.7805827260017395,0.7832236886024475,0.7863592505455017,0.790637731552124
1,2022-07-17,TO,0.7778326869010925,0.7640135884284973,0.7689533829689026,0.7724546194076538,0.7753128409385681,0.7778326869010925,0.780281662940979,0.7829362154006958,0.785955548286438,0.7902333736419678
1,2022-07-24,TO,0.7759000658988953,0.762332558631897,0.7671657800674438,0.7705084681510925,0.7733017206192017,0.7759000658988953,0.77862548828125,0.7815945744514465,0.7848914861679077,0.7894288301467896
1,2022-07-31,TO,0.7734558582305908,0.7599008083343506,0.7647111415863037,0.7680040597915649,0.7708117961883545,0.7734558582305908,0.7761014103889465,0.7788866758346558,0.7820330858230591,0.7865270972251892
1,2022-08-07,TO,0.7704716920852661,0.7567681670188904,0.7615014910697937,0.7648499011993408,0.7677620649337769,0.7704716920852661,0.7732287645339966,0.7759891152381897,0.7791457772254944,0.7836843132972717
1,2022-08-14,TO,0.7658078074455261,0.7528099417686462,0.7573322057723999,0.7605686783790588,0.7633136510848999,0.7658078074455261,0.7682707905769348,0.7709739208221436,0.7741596102714539,0.7787565588951111
1,2022-08-21,TO,0.7607339024543762,0.7479284405708313,0.7524319291114807,0.7555359601974487,0.758238673210144,0.7607339024543762,0.763148307800293,0.7657839059829712,0.7688725590705872,0.7732722759246826
1,2022-08-28,TO,0.7561401724815369,0.7434082627296448,0.7478284239768982,0.750988245010376,0.7536678314208984,0.7561401724815369,0.758573591709137,0.7611449360847473,0.7642151713371277,0.7685196399688721
1,2022-09-04,TO,0.7518897652626038,0.739378809928894,0.7436935901641846,0.7467991709709167,0.7494506239891052,0.7518897652626038,0.754304826259613,0.7568398714065552,0.759854257106781,0.7641790509223938
1,2022-09-11,TO,0.747881293296814,0.7356905341148376,0.7399505376815796,0.7429514527320862,0.745529294013977,0.747881293296814,0.7502787113189697,0.752806544303894,0.7557925581932068,0.7601480484008789
1,2022-09-18,TO,0.7445815801620483,0.7325866222381592,0.7367592453956604,0.7397271394729614,0.7422668933868408,0.7445815801620483,0.746858537197113,0.7493361234664917,0.7522886991500854,0.7565293908119202
1,2022-09-25,TO,0.7419629096984863,0.7300391793251038,0.7342230081558228,0.7371718287467957,0.7396878600120544,0.7419629096984863,0.7441650032997131,0.7465200424194336,0.749343752861023,0.7535141706466675
1,2022-10-02,TO,0.7396794557571411,0.728094220161438,0.7321987152099609,0.7351107001304626,0.737507700920105,0.7396794557571411,0.7418826818466187,0.7441268563270569,0.7469167113304138,0.7508659958839417
1,2022-10-09,TO,0.7377817034721375,0.7263110876083374,0.7304724454879761,0.7333217263221741,0.7356042861938477,0.7377817034721375,0.7398566007614136,0.7420932650566101,0.744818389415741,0.7485582828521729
1,2022-10-16,TO,0.7360215783119202,0.7247755527496338,0.7288110852241516,0.7316354513168335,0.7339908480644226,0.7360215783119202,0.7381149530410767,0.7402907609939575,0.742935061454773,0.7466156482696533
1,2022-10-23,TO,0.7348797917366028,0.7238051891326904,0.7278000712394714,0.7305287718772888,0.732859194278717,0.7348797917366028,0.7369138598442078,0.7390254735946655,0.7415541410446167,0.7451019883155823
1,2022-10-30,TO,0.7341024279594421,0.7232130765914917,0.7272202968597412,0.7298910021781921,0.732147753238678,0.7341024279594421,0.7361400127410889,0.7382373809814453,0.7406410574913025,0.744146466255188
1,2022-11-06,TO,0.7337329387664795,0.722881019115448,0.7268121838569641,0.7294972538948059,0.7317113876342773,0.7337329387664795,0.7356939315795898,0.7377507090568542,0.7401391863822937,0.7434452772140503
1,2022-11-13,TO,0.733446478843689,0.7226793169975281,0.7265657782554626,0.7292888164520264,0.731516420841217,0.733446478843689,0.7353808283805847,0.7374067306518555,0.7398075461387634,0.7431014180183411
1,2022-11-20,TO,0.7337830066680908,0.7231317758560181,0.7270218133926392,0.7297039031982422,0.7318768501281738,0.7337830066680908,0.7356666326522827,0.7376832365989685,0.7400856614112854,0.7432472109794617
1,2022-11-27,TO,0.7346951961517334,0.7240584492683411,0.7279630303382874,0.7306273579597473,0.7328118085861206,0.7346951961517334,0.7365358471870422,0.7384753227233887,0.7407273054122925,0.7437955737113953
1,2022-12-04,TO,0.7358967065811157,0.7254591584205627,0.7292671799659729,0.7319042086601257,0.7340624332427979,0.7358967065811157,0.7377200126647949,0.7396554946899414,0.7419081926345825,0.7449570298194885
1,2022-12-11,TO,0.7373697757720947,0.7270169258117676,0.7308475375175476,0.7333956956863403,0.7355596423149109,0.7373697757720947,0.7391865253448486,0.7410809397697449,0.7433657050132751,0.746300458908081
1,2022-12-18,TO,0.7387802004814148,0.7284541726112366,0.732306957244873,0.7348702549934387,0.7370292544364929,0.7387802004814148,0.7405977249145508,0.7424303293228149,0.7446520328521729,0.7476661205291748
1,2022-12-25,TO,0.7403075695037842,0.7303275465965271,0.7339837551116943,0.7364945411682129,0.7385245561599731,0.7403075695037842,0.742111086845398,0.7439435720443726,0.7462428212165833,0.7490824460983276
1,2023-01-01,TO,0.7416006326675415,0.7316204309463501,0.7352902293205261,0.7378383874893188,0.7398704886436462,0.7416006326675415,0.7433820366859436,0.745240330696106,0.7474401593208313,0.7502652406692505
1,2023-01-08,TO,0.7423456907272339,0.7324263453483582,0.7360430955886841,0.7385305762290955,0.7405664920806885,0.7423456907272339,0.7440505027770996,0.745975136756897,0.7481033205986023,0.7508909702301025
1,2023-01-15,TO,0.7427047491073608,0.7329176664352417,0.7365104556083679,0.738913357257843,0.7409210205078125,0.7427047491073608,0.7444679737091064,0.7463296055793762,0.7484576106071472,0.7513474822044373
1,2023-01-22,TO,0.742992639541626,0.7332174181938171,0.7368444800376892,0.7392159104347229,0.74120032787323,0.742992639541626,0.7447651624679565,0.7465620636940002,0.7486544847488403,0.7514132261276245
1,2023-01-29,TO,0.7428919076919556,0.7331472635269165,0.7367423176765442,0.7390992641448975,0.7411009669303894,0.7428919076919556,0.7445956468582153,0.7464268803596497,0.7485296130180359,0.751383364200592
1,2023-02-05,TO,0.7423482537269592,0.7315626740455627,0.7351316213607788,0.7378966212272644,0.7401975989341736,0.7423482537269592,0.7446146607398987,0.7472053170204163,0.7503960132598877,0.754847526550293
1,2023-02-12,TO,0.7418406009674072,0.7316818237304688,0.7351452112197876,0.737697958946228,0.7398775815963745,0.7418406009674072,0.7437779307365417,0.745832622051239,0.748397707939148,0.7523860931396484
1,2023-02-19,TO,0.7417882680892944,0.7322995066642761,0.7357179522514343,0.7380825281143188,0.7400416731834412,0.7417882680892944,0.7435747981071472,0.7454656362533569,0.74779212474823,0.7512887716293335
1,2023-02-26,TO,0.7418089509010315,0.7325557470321655,0.7358983159065247,0.7382141351699829,0.7400990724563599,0.7418089509010315,0.7434852719306946,0.7454078197479248,0.7477341890335083,0.7510485649108887
1,2023-03-05,TO,0.7420214414596558,0.7329654693603516,0.7362669110298157,0.7384762167930603,0.7403348088264465,0.7420214414596558,0.7436633110046387,0.745539128780365,0.7478033900260925,0.7511788606643677
1,2023-03-12,TO,0.7423240542411804,0.7332755327224731,0.7365733981132507,0.7387640476226807,0.7406110167503357,0.7423240542411804,0.7439998388290405,0.745876133441925,0.7481727004051208,0.7515357136726379
1,2023-03-19,TO,0.7426993250846863,0.7337740063667297,0.7369987368583679,0.7391722202301025,0.7410051822662354,0.7426993250846863,0.7443970441818237,0.7462540864944458,0.7485114932060242,0.7519332766532898
1,2023-03-26,TO,0.7435861825942993,0.7346198558807373,0.7378310561180115,0.7400184273719788,0.7419123649597168,0.7435861825942993,0.7452812194824219,0.7471848130226135,0.749483585357666,0.7529288530349731
1,2023-04-02,TO,0.7449536919593811,0.7357771396636963,0.7390725612640381,0.7413004636764526,0.7432165145874023,0.7449536919593811,0.7466740608215332,0.7486387491226196,0.7509812712669373,0.7544487714767456
1,2023-04-09,TO,0.7465977072715759,0.737155020236969,0.7404927611351013,0.742816150188446,0.744803786277771,0.7465977072715759,0.7483994960784912,0.7503653168678284,0.7527488470077515,0.7563162446022034
1,2023-04-16,TO,0.7485049962997437,0.7388200163841248,0.7422336339950562,0.7446387410163879,0.7466652989387512,0.7485049962997437,0.7504138350486755,0.7524325251579285,0.7549133896827698,0.7586367726325989
1,2023-04-23,TO,0.750665009021759,0.7406619787216187,0.744174063205719,0.746658205986023,0.7487478852272034,0.750665009021759,0.7525948882102966,0.7547054886817932,0.7572786211967468,0.7611503601074219
1,2023-04-30,TO,0.7534180879592896,0.7430813312530518,0.7467542886734009,0.7492711544036865,0.7514172196388245,0.7534180879592896,0.7554616332054138,0.7576382756233215,0.7602391839027405,0.7642307877540588
1,2023-05-07,TO,0.7563163638114929,0.7457526922225952,0.7495054006576538,0.7520782351493835,0.754291296005249,0.7563163638114929,0.7583856582641602,0.7606340050697327,0.7633514404296875,0.7674905061721802
1,2023-05-14,TO,0.7591726183891296,0.7483697533607483,0.7521619200706482,0.7547867894172668,0.7570441365242004,0.7591726183891296,0.7613292932510376,0.7636625170707703,0.7664986252784729,0.7708081603050232
1,2023-05-21,TO,0.7621951103210449,0.7510508298873901,0.754976212978363,0.7576152682304382,0.7599577307701111,0.7621951103210449,0.7643995881080627,0.7668585181236267,0.7698522806167603,0.774116039276123
1,2023-05-28,TO,0.7650561928749084,0.7537094354629517,0.7576789855957031,0.7603685855865479,0.7628042101860046,0.7650561928749084,0.7672615647315979,0.7697559595108032,0.7727953791618347,0.7772274613380432
1,2023-06-04,TO,0.7680995464324951,0.7563854455947876,0.7604461908340454,0.7632868885993958,0.7657473087310791,0.7680995464324951,0.7704700827598572,0.773065447807312,0.7760746479034424,0.7804830074310303
1,2023-06-11,TO,0.7710068821907043,0.758969247341156,0.7632253766059875,0.7661334276199341,0.7686315774917603,0.7710068821907043,0.773465633392334,0.7761409282684326,0.7792803049087524,0.7837209105491638
1,2023-06-18,TO,0.7737036347389221,0.7613812685012817,0.765713095664978,0.7686744928359985,0.7712305188179016,0.7737036347389221,0.7761989235877991,0.7788392305374146,0.7820090651512146,0.7866109609603882
1,2023-06-25,TO,0.7761847972869873,0.7632637023925781,0.7678288221359253,0.7709636092185974,0.7736234068870544,0.7761847972869873,0.7787667512893677,0.7815265655517578,0.7847951054573059,0.7894685864448547
1,2023-07-02,TO,0.778326690196991,0.7645660638809204,0.7694058418273926,0.7728193998336792,0.7756816148757935,0.778326690196991,0.7809330821037292,0.7837846279144287,0.7871113419532776,0.7918753027915955
1,2023-07-09,TO,0.7784681916236877,0.7648997902870178,0.7697202563285828,0.7730112075805664,0.7758089303970337,0.7784681916236877,0.7811668515205383,0.7840967774391174,0.7875834107398987,0.7925344705581665
1,2023-07-16,TO,0.7780236005783081,0.7641386985778809,0.7690715193748474,0.7723972797393799,0.7752454876899719,0.7780236005783081,0.7808281183242798,0.7838830351829529,0.7874470353126526,0.7924826145172119
1,2023-07-23,TO,0.7764922380447388,0.762540340423584,0.7675879597663879,0.7709327936172485,0.7737795114517212,0.7764922380447388,0.7792559862136841,0.782331645488739,0.7860167026519775,0.7911954522132874
1,2023-07-30,TO,0.7743076086044312,0.7601361274719238,0.7652407288551331,0.7686939239501953,0.7716220021247864,0.7743076086044312,0.7770280838012695,0.7799912691116333,0.7836770415306091,0.789038360118866
1,2023-08-06,TO,0.7709648013114929,0.7570210099220276,0.7620499134063721,0.7654032707214355,0.7682880759239197,0.7709648013114929,0.7737149000167847,0.7766886353492737,0.7804554104804993,0.7858371734619141
1,2023-08-13,TO,0.7671955823898315,0.7534000277519226,0.7583234310150146,0.7616724967956543,0.7645242214202881,0.7671955823898315,0.7698744535446167,0.7728926539421082,0.7766060829162598,0.7820437550544739
1,2023-08-20,TO,0.7632954716682434,0.7497450113296509,0.7545958161354065,0.7578430771827698,0.7606565356254578,0.7632954716682434,0.7659534215927124,0.7688887119293213,0.7724599242210388,0.7778714299201965
1,2023-08-27,TO,0.7591795921325684,0.7457858324050903,0.7505841851234436,0.7538019418716431,0.7565834522247314,0.7591795921325684,0.7617715001106262,0.7646920084953308,0.7682694792747498,0.773717999458313
1,2023-09-03,TO,0.7544850707054138,0.7415261268615723,0.7461702227592468,0.7492915391921997,0.7519562244415283,0.7544850707054138,0.7569454312324524,0.7597187757492065,0.7632438540458679,0.7687109708786011
1,2023-09-10,TO,0.7495894432067871,0.7369703650474548,0.7415002584457397,0.7444940209388733,0.7471768260002136,0.7495894432067871,0.7520272135734558,0.7547239661216736,0.7581278085708618,0.7633953094482422
1,2023-09-17,TO,0.7464213371276855,0.7317156195640564,0.7361519932746887,0.7400150299072266,0.7434506416320801,0.7464213371276855,0.7492432594299316,0.7524373531341553,0.7563813328742981,0.7617775797843933
1,2023-09-24,TO,0.743191659450531,0.7298654913902283,0.7342862486839294,0.7376532554626465,0.7406127452850342,0.743191659450531,0.7458263635635376,0.7487196326255798,0.7522137761116028,0.7574116587638855
1,2023-10-01,TO,0.7406235933303833,0.7281688451766968,0.7323821187019348,0.7355462312698364,0.7381832003593445,0.7406235933303833,0.7431751489639282,0.7458856105804443,0.7491254806518555,0.7538378238677979
1,2022-06-26,MT,0.7460044026374817,0.7317854762077332,0.7365154027938843,0.7401747703552246,0.7432642579078674,0.7460044026374817,0.74878990650177,0.7517824769020081,0.7554603219032288,0.760578453540802
1,2022-07-03,MT,0.7475531697273254,0.7325618863105774,0.7376824021339417,0.7415182590484619,0.7446821928024292,0.7475531697273254,0.7503602504730225,0.7533843517303467,0.7570451498031616,0.7623218297958374
1,2022-07-10,MT,0.7471733689308167,0.7324969172477722,0.7375339269638062,0.7412704825401306,0.744363009929657,0.7471733689308167,0.7500573992729187,0.753113329410553,0.7567406296730042,0.7618489861488342
